,Order_Demand,Open,Promo,StateHoliday,SchoolHoliday,Petrol_price
130107,200,1,1,0,0,96
130108,200,1,1,0,0,81
130109,5,1,1,0,0,91
130110,300,1,1,0,0,94
130111,3000,1,1,0,0,81
130112,1000,1,1,0,0,90
130113,300,1,1,0,0,84
130114,1000,1,1,0,1,84
130115,100,1,1,0,0,91
130116,1000,1,1,0,0,91
130117,5,1,1,0,1,93
130118,300,1,1,0,0,95
130119,6000,1,1,0,0,82
130120,300,1,1,0,0,94
130121,3000,1,1,0,0,88
130122,300,1,1,0,0,83
130123,1000,1,1,0,0,83
130124,2000,1,1,0,0,94
130125,10000,1,1,0,0,84
130126,46,1,1,0,1,84
130127,20,1,1,0,0,94
130128,100,1,1,0,0,91
130129,9000,1,1,0,0,84
130130,4000,1,1,0,0,96
130131,200,1,1,0,0,92
130132,1,1,1,0,0,82
130133,7200,1,1,0,0,93
130134,3,1,1,0,0,93
130135,15000,1,1,0,0,89
130136,300,1,1,0,0,89
130137,50000,1,1,0,0,82
130138,4,1,1,0,0,94
130139,300,1,1,0,0,81
130140,3000,1,1,0,0,95
130141,600,1,1,0,0,85
130142,1000,1,1,0,0,96
130143,300,1,1,0,0,86
130144,6,1,1,0,0,83
130145,500,1,1,0,1,83
130146,200,1,1,0,1,84
130147,20000,1,1,0,0,94
130148,200,1,1,0,0,86
130149,100,1,1,0,0,88
130150,2,1,1,0,0,80
130151,500,1,1,0,0,91
130152,300,0,1,0,1,94
130153,10,1,1,0,1,90
130154,6000,1,1,0,0,94
130155,1000,1,1,0,0,84
130156,5400,1,1,0,1,83
130157,18000,1,1,0,0,93
130158,400,1,1,0,0,95
130159,2000,1,1,0,0,93
130160,3900,1,1,0,0,86
130161,500,1,1,0,1,91
130162,2000,1,1,0,0,96
130163,250,1,1,0,0,90
130164,200,1,1,0,1,90
130165,4000,1,1,0,0,80
130166,100,1,1,0,0,95
130167,10,1,1,0,0,89
130168,10000,1,1,0,0,94
130169,0,1,1,0,1,84
130170,30,1,1,0,0,83
130171,30000,1,1,0,0,91
130172,1000,1,1,0,0,96
130173,250,1,1,0,0,87
130174,500,1,1,0,0,91
130175,20,1,1,0,0,90
130176,1,1,1,0,0,81
130177,1000,1,1,0,0,82
130178,200,1,1,0,0,86
130179,1000,1,1,0,1,96
130180,25,1,1,0,0,93
130181,25,1,1,0,1,89
130182,10000,1,1,0,0,87
130183,1000,1,1,0,0,91
130184,1,1,1,0,0,91
130185,200,1,1,0,0,83
130186,100,1,1,0,0,87
130187,50000,1,1,0,0,85
130188,10000,1,1,0,0,80
130189,5,1,1,0,0,80
130190,100,1,1,0,1,96
130191,100,1,1,0,1,85
130192,20,1,1,0,1,92
130193,600,1,1,0,0,94
130194,25000,1,1,0,0,95
130195,1000,1,1,0,0,84
130196,1000,1,1,0,0,83
130197,500,1,1,0,0,88
130198,200,1,1,0,0,83
130199,25,1,1,0,0,83
130200,300,1,1,0,0,95
130201,50000,1,1,0,0,95
130202,10000,1,1,0,0,96
130203,500,1,1,0,0,95
130204,1000,1,1,0,0,91
130205,16,1,1,0,0,92
130206,0,1,1,0,0,90
130207,2000,1,1,0,0,86
130208,12,1,1,0,0,80
130209,252,1,1,0,0,84
130210,540,1,1,0,0,95
130211,12,1,1,0,0,96
130212,9,1,1,0,0,87
130213,1,1,1,0,0,91
130214,100,1,1,0,1,85
130215,1,1,1,0,0,85
130216,4000,1,1,0,0,89
130217,3000,1,1,0,0,82
130218,1000,1,1,0,0,96
130219,1980,1,1,0,0,96
130220,6000,1,1,0,1,93
130221,3458,1,1,0,0,83
130222,2000,1,1,0,0,88
130223,230,1,1,0,1,88
130224,18000,1,1,0,0,89
130225,100,1,1,0,0,93
130226,10000,1,1,0,0,85
130227,20,1,1,0,0,91
130228,1000,1,1,0,0,93
130229,5000,1,1,0,0,84
130230,10000,1,1,0,1,88
130231,12,1,1,0,0,82
130232,4,1,1,0,0,91
130233,50,1,1,0,0,85
130234,50,1,1,0,0,90
130235,3,1,1,0,0,94
130236,50,1,1,0,0,80
130237,5000,1,1,0,0,92
130238,600,1,1,0,0,95
130239,1000,1,1,0,0,95
130240,300,1,1,0,1,86
130241,0,1,1,0,1,87
130242,100,1,1,0,0,95
130243,20,1,1,0,1,81
130244,10,1,1,0,0,93
130245,2000,1,1,0,0,80
130246,10,1,1,0,1,93
130247,100,1,1,0,0,86
130248,2,1,1,0,0,95
130249,108,1,1,0,0,96
130250,200,1,1,0,0,82
130251,72,1,1,0,1,95
130252,66,1,1,0,0,81
130253,500,1,1,0,0,96
130254,100,1,1,0,0,89
130255,4,1,1,0,0,84
130256,700,1,1,0,0,86
130257,5000,1,1,0,0,94
130258,1000,1,1,0,0,86
130259,1000,1,1,0,0,86
130260,40000,1,1,0,0,87
130261,90,1,1,0,0,94
130262,100,1,1,0,0,93
130263,425,1,1,0,0,86
130264,10000,1,1,0,1,91
130265,180,1,1,0,0,96
130266,131,1,1,0,0,92
130267,3000,1,1,0,0,89
130268,25,1,1,0,0,86
130269,150,1,1,0,0,87
130270,10000,1,1,0,0,85
130271,5,1,1,0,1,90
130272,500,1,1,0,0,81
130273,25000,1,1,0,1,88
130274,1,1,1,0,1,83
130275,60000,1,1,0,0,82
130276,114,1,1,0,0,92
130277,200,1,1,0,0,93
130278,0,1,1,0,0,87
130279,1,1,1,0,0,81
130280,3,1,1,0,0,92
130281,100,1,1,0,1,95
130282,5,1,1,0,1,82
130283,5000,1,1,0,1,82
130284,2,1,1,0,0,87
130285,5000,1,1,0,0,93
130286,10,1,1,0,0,80
130287,1,1,1,0,0,84
130288,3000,1,1,0,0,87
130289,5000,0,1,0,1,80
130290,30000,1,1,0,1,88
130291,100,1,1,0,0,86
130292,10,1,1,0,1,92
130293,10,1,1,0,0,83
130294,25,1,1,0,0,96
130295,1,1,1,0,0,93
130296,25,1,1,0,0,80
130297,25,1,1,0,0,87
130298,5000,1,1,0,0,95
130299,100,1,1,0,0,88
130300,5000,1,1,0,0,81
130301,2000,1,1,0,0,89
130302,26,1,1,0,1,80
130303,300,1,1,0,0,86
130304,200,1,1,0,0,91
130305,10000,1,1,0,0,96
130306,2,1,1,0,0,96
130307,500,1,1,0,1,93
130308,5000,1,1,0,0,93
130309,1200,1,1,0,1,95
130310,20,1,1,0,0,80
130311,5000,1,1,0,1,84
130312,5000,1,1,0,0,89
130313,100,1,1,0,0,82
130314,5000,1,1,0,0,95
130315,2000,1,1,0,0,89
130316,100,1,1,0,0,92
130317,100,1,1,0,0,93
130318,10,1,1,0,0,87
130319,1,1,1,0,0,86
130320,1000,1,1,0,1,81
130321,0,1,1,0,0,88
130322,20000,1,1,0,0,85
130323,4,1,1,0,0,81
130324,10000,1,1,0,1,84
130325,1000,1,1,0,0,81
130326,20000,1,1,0,0,94
130327,6000,1,1,0,0,93
130328,100,1,1,0,0,80
130329,150,1,1,0,0,80
130330,10,1,1,0,0,84
130331,2000,1,1,0,0,84
130332,800,1,1,0,0,95
130333,4000,1,1,0,0,87
130334,2,1,1,0,1,83
130335,0,1,1,0,0,84
130336,1000,1,1,0,0,81
130337,100,1,1,0,1,92
130338,1000,1,1,0,0,82
130339,2000,1,1,0,0,87
130340,10,1,1,0,0,80
130341,200,1,1,0,0,89
130342,0,1,1,0,0,93
130343,3,1,1,0,0,81
130344,1000,1,1,0,0,86
130345,1000,1,1,0,0,93
130346,2,1,1,0,0,96
130347,800,1,1,0,0,87
130348,200,1,1,0,0,81
130349,30000,1,1,0,1,89
130350,4000,1,1,0,0,84
130351,38000,1,1,0,0,84
130352,150,1,1,0,0,87
130353,27000,1,1,0,1,85
130354,15000,1,1,0,0,81
130355,1000,1,1,0,0,92
130356,300,1,1,0,0,85
130357,1000,1,1,0,0,94
130358,3000,1,1,0,0,81
130359,10,1,1,0,1,92
130360,3000,1,1,0,0,80
130361,10,1,1,0,0,93
130362,100,1,1,0,0,87
130363,2000,1,1,0,1,96
130364,10000,1,1,0,1,93
130365,300,1,1,0,0,87
130366,6000,1,1,0,0,81
130367,500,1,1,0,0,85
130368,600,1,1,0,0,89
130369,200,1,1,0,0,85
130370,0,1,1,0,0,89
130371,165,1,1,0,1,91
130372,294,1,1,0,0,90
130373,4,1,1,0,0,91
130374,1000,1,1,0,0,80
130375,500,1,1,0,0,85
130376,200,1,1,0,0,87
130377,100,1,1,0,0,91
130378,1000,1,1,0,0,93
130379,1500,1,1,0,0,82
130380,3000,1,1,0,0,95
130381,0,1,1,0,0,80
130382,0,1,1,0,0,92
130383,40,1,1,0,0,81
130384,10,1,1,0,0,85
130385,200,1,1,0,0,91
130386,1000,1,1,0,0,85
130387,20000,1,1,0,0,82
130388,10,1,1,0,0,84
130389,1000,1,1,0,1,86
130390,2000,1,1,0,0,94
130391,100,1,1,0,1,82
130392,2000,1,1,0,0,85
130393,2,1,1,0,0,80
130394,20,1,1,0,1,84
130395,2000,1,1,0,0,91
130396,2,1,1,0,0,92
130397,50,1,1,0,1,93
130398,2,1,1,0,0,89
130399,300,1,1,0,0,95
130400,3,1,1,0,0,81
130401,2,1,1,0,0,95
130402,1,1,1,0,0,90
130403,3,1,1,0,0,93
130404,2,1,1,0,0,88
130405,2,1,1,0,0,94
130406,10,1,1,0,0,85
130407,10000,1,1,0,0,95
130408,300,1,1,0,1,88
130409,4,1,1,0,0,82
130410,100,1,1,0,0,95
130411,2500,1,1,0,1,88
130412,10000,1,1,0,0,83
130413,0,1,1,0,0,96
130414,300,1,1,0,0,91
130415,2000,1,1,0,0,92
130416,10,1,1,0,0,83
130417,1,1,1,0,0,93
130418,400,1,1,0,1,96
130419,10,1,1,0,0,94
130420,1,1,1,0,0,84
130421,5000,1,1,0,0,81
130422,1,1,1,0,1,84
130423,5,1,1,0,1,94
130424,1,1,1,0,0,84
130425,10,1,1,0,0,82
130426,3,1,1,0,1,93
130427,600,1,1,0,0,89
130428,3,1,1,0,0,87
130429,2500,1,1,0,0,85
130430,2500,1,1,0,0,87
130431,1000,1,1,0,0,88
130432,1000,1,1,0,0,89
130433,1000,1,1,0,0,95
130434,100,1,1,0,0,85
130435,5000,1,1,0,0,95
130436,4000,1,1,0,0,88
130437,400,1,1,0,0,81
130438,100,1,1,0,0,83
130439,1300,1,1,0,0,85
130440,4,1,1,0,0,83
130441,6,1,1,0,0,81
130442,200,1,1,0,0,80
130443,1000,1,1,0,1,87
130444,500,1,1,0,0,91
130445,12,0,1,0,0,81
130446,2500,1,1,0,1,81
130447,300,1,1,0,0,93
130448,200,1,1,0,0,80
130449,1000,1,1,0,0,86
130450,25,1,1,0,1,88
130451,300,1,1,0,0,92
130452,500,1,1,0,1,89
130453,1000,1,1,0,0,96
130454,100,1,1,0,0,80
130455,0,1,1,0,0,80
130456,2500,1,1,0,1,84
130457,10,1,1,0,1,93
130458,2,1,1,0,0,89
130459,10000,1,1,0,0,81
130460,30,1,1,0,0,81
130461,100,1,1,0,0,85
130462,1,1,1,0,1,91
130463,2500,1,1,0,0,95
130464,5000,1,1,0,0,90
130465,2000,1,1,0,0,90
130466,2000,1,1,0,0,88
130467,300,1,1,0,0,92
130468,20,1,1,0,1,82
130469,1,1,1,0,0,94
130470,15,1,1,0,0,80
130471,5,1,1,0,0,95
130472,1,1,1,0,0,96
130473,25,1,1,0,0,92
130474,1500,1,1,0,0,89
130475,1000,1,1,0,0,87
130476,0,1,1,0,0,90
130477,29000,1,1,0,1,91
130478,1000,1,1,0,1,84
130479,5000,1,1,0,1,92
130480,5000,1,1,0,0,91
130481,1,1,1,0,0,89
130482,200,1,1,0,0,91
130483,400,1,1,0,0,81
130484,50000,1,1,0,0,86
130485,1000,1,1,0,0,84
130486,3000,1,1,0,0,91
130487,50000,1,1,0,0,90
130488,100,1,1,0,0,92
130489,3,1,1,0,0,93
130490,1000,1,1,0,0,90
130491,5,1,1,0,0,86
130492,2,1,1,0,0,80
130493,2000,1,1,0,0,84
130494,3000,1,1,0,0,91
130495,400,1,1,0,0,93
130496,200,1,1,0,0,83
130497,500,1,1,0,0,86
130498,1000,1,1,0,0,95
130499,500,1,1,0,0,92
130500,5,1,1,0,0,94
130501,3000,1,1,0,0,90
130502,3000,1,1,0,0,93
130503,3000,1,1,0,0,91
130504,25,1,1,0,1,92
130505,5000,1,1,0,0,81
130506,1450,1,1,0,0,94
130507,25000,1,1,0,1,83
130508,30000,1,1,0,0,91
130509,3,1,1,0,0,87
130510,11000,1,1,0,1,82
130511,10000,1,1,0,0,83
130512,2500,1,1,0,0,86
130513,1,1,1,0,1,92
130514,100,1,1,0,0,88
130515,2,1,1,0,0,83
130516,5,1,1,0,0,95
130517,30000,1,1,0,0,90
130518,1000,1,1,0,1,83
130519,10,1,1,0,0,93
130520,5000,1,1,0,0,80
130521,54,1,1,0,0,90
130522,1,1,1,0,0,83
130523,15000,1,1,0,0,82
130524,200,1,1,0,0,96
130525,20000,1,1,0,0,84
130526,25,1,1,0,0,96
130527,4,1,1,0,0,81
130528,1000,1,1,0,0,84
130529,500,1,1,0,0,93
130530,15,1,1,0,0,88
130531,10000,1,1,0,0,87
130532,4,1,1,0,0,80
130533,1300,1,1,0,0,88
130534,80,1,1,0,0,90
130535,1000,0,1,0,1,86
130536,2000,1,1,0,0,85
130537,15000,1,1,0,0,92
130538,1000,1,1,0,0,91
130539,5000,1,1,0,0,93
130540,1000,1,1,0,0,84
130541,1,1,1,0,0,96
130542,100,1,1,0,0,83
130543,150,1,1,0,1,90
130544,2,1,1,0,0,91
130545,6,1,1,0,0,80
130546,25,1,1,0,1,87
130547,2000,1,1,0,1,90
130548,3,1,1,0,0,86
130549,200,1,1,0,1,84
130550,1,1,1,0,0,88
130551,2,1,1,0,0,83
130552,200,1,1,0,1,84
130553,200,1,1,0,0,85
130554,1000,1,1,0,0,90
130555,1,1,1,0,0,92
130556,20000,1,1,0,0,92
130557,2,1,1,0,0,82
130558,2,1,1,0,0,87
130559,24,1,1,0,0,84
130560,2000,1,1,0,1,83
130561,5000,1,1,0,1,87
130562,300,1,1,0,1,81
130563,1000,1,1,0,0,88
130564,4000,1,1,0,0,83
130565,100,1,1,0,0,92
130566,40,1,1,0,0,94
130567,10,1,1,0,1,93
130568,0,1,1,0,1,87
130569,400,1,1,0,0,94
130570,10000,1,1,0,0,95
130571,100,1,1,0,0,83
130572,1,1,1,0,0,90
130573,5000,1,1,0,0,86
130574,100,1,1,0,0,96
130575,1000,1,1,0,0,86
130576,4,1,1,0,1,88
130577,1000,1,1,0,0,91
130578,3500,1,1,0,0,86
130579,17,1,1,0,0,96
130580,4,1,1,0,0,91
130581,80000,1,1,0,0,82
130582,100,1,1,0,1,82
130583,10000,1,1,0,0,82
130584,1000,1,1,0,0,91
130585,500,1,1,0,0,86
130586,10000,1,1,0,0,89
130587,20,1,1,0,1,82
130588,10,1,1,0,1,90
130589,800,1,1,0,0,83
130590,4,1,1,0,0,88
130591,38,1,1,0,0,83
130592,40000,1,1,0,0,91
130593,100000,1,1,0,0,93
130594,200,1,1,0,0,80
130595,4,1,1,0,0,95
130596,200,1,1,0,0,92
130597,25,1,1,0,0,89
130598,180,1,1,0,0,83
130599,1,1,1,0,0,81
130600,5000,1,1,0,0,87
130601,8,1,1,0,0,93
130602,5000,1,1,0,0,88
130603,110,1,1,0,0,80
130604,1000,1,1,0,0,95
130605,3000,1,1,0,1,83
130606,50,1,1,0,0,96
130607,100,1,1,0,0,90
130608,200,1,1,0,0,89
130609,500,1,1,0,1,81
130610,234,1,1,0,0,94
130611,9,1,1,0,0,90
130612,296,1,1,0,0,84
130613,175,1,1,0,0,90
130614,2,1,1,0,0,86
130615,1000,1,1,0,0,91
130616,1000,1,1,0,0,86
130617,8,1,1,0,0,87
130618,2,1,1,0,0,82
130619,100,1,1,0,0,85
130620,8000,1,1,0,0,80
130621,1000,1,1,0,0,87
130622,1000,1,1,0,1,81
130623,3000,1,1,0,1,89
130624,500,1,1,0,1,93
130625,2000,1,1,0,1,86
130626,10000,1,1,0,0,82
130627,10000,1,1,0,0,88
130628,2,1,1,0,0,82
130629,30000,1,1,0,1,88
130630,1000,1,1,0,1,84
130631,1,1,1,0,0,87
130632,100,1,1,0,0,83
130633,300,1,1,0,0,88
130634,200,1,1,0,0,81
130635,2000,1,1,0,0,92
130636,6,1,1,0,0,96
130637,1,1,1,0,0,92
130638,2000,1,1,0,0,93
130639,5000,1,1,0,0,84
130640,1000,1,1,0,1,93
130641,1,1,1,0,0,93
130642,5000,1,1,0,0,82
130643,500,1,1,0,0,94
130644,126,1,1,0,0,81
130645,3000,1,1,0,0,94
130646,500,1,1,0,1,96
130647,400,1,1,0,0,96
130648,10,1,1,0,1,85
130649,1000,1,1,0,0,93
130650,100,1,1,0,1,89
130651,500,1,1,0,0,90
130652,10000,1,1,0,0,89
130653,5,1,1,0,0,92
130654,100,1,1,0,0,93
130655,200,1,1,0,1,83
130656,20,1,1,0,0,80
130657,3000,1,1,0,0,87
130658,2,1,1,0,0,89
130659,3000,1,1,0,0,91
130660,2,1,1,0,0,92
130661,2000,1,1,0,0,89
130662,500,1,1,0,1,87
130663,20,1,1,0,0,86
130664,150000,1,1,0,1,93
130665,18000,1,1,0,1,87
130666,100,1,1,0,1,94
130667,1200,1,1,0,0,92
130668,20,1,1,0,1,96
130669,5,1,1,0,1,82
130670,200,1,1,0,0,95
130671,1000,1,1,0,0,80
130672,100,1,1,0,0,80
130673,250,1,1,0,0,81
130674,10000,1,1,0,0,95
130675,100,1,1,0,1,95
130676,2000,1,1,0,0,95
130677,300,1,1,0,0,81
130678,1000,1,1,0,0,87
130679,5,1,1,0,0,89
130680,20000,1,1,0,1,86
130681,3,1,1,0,0,96
130682,500,1,1,0,1,95
130683,200,1,1,0,0,88
130684,150000,1,1,0,0,80
130685,300,1,1,0,0,93
130686,100,1,1,0,0,80
130687,100,1,1,0,0,82
130688,4,1,1,0,0,91
130689,1,1,1,0,1,86
130690,1000,1,1,0,0,95
130691,3,1,1,0,0,96
130692,200,1,1,0,0,80
130693,4,1,1,0,0,90
130694,200,1,1,0,0,94
130695,30000,1,1,0,0,90
130696,200,1,1,0,0,86
130697,10000,1,1,0,0,83
130698,20000,1,1,0,0,88
130699,10000,1,1,0,1,84
130700,2000,1,1,0,0,96
130701,10,1,1,0,0,83
130702,4,1,1,0,0,82
130703,100,1,1,0,0,92
130704,5000,1,1,0,0,96
130705,3,1,1,0,0,89
130706,1,1,1,0,0,92
130707,100,1,1,0,0,88
130708,1,1,1,0,0,93
130709,10000,1,1,0,1,81
130710,20,1,1,0,0,94
130711,50,1,1,0,1,92
130712,10000,1,1,0,0,80
130713,1000,1,1,0,0,96
130714,1,1,1,0,0,96
130715,1000,1,1,0,0,91
130716,5000,1,1,0,0,88
130717,1000,1,1,0,0,84
130718,16,1,1,0,0,86
130719,2,1,1,0,0,84
130720,1,1,1,0,0,89
130721,1,1,1,0,0,87
130722,1,1,1,0,0,93
130723,2,1,1,0,0,87
130724,1,1,1,0,0,83
130725,1000,1,1,0,0,94
130726,20000,1,1,0,0,83
130727,1,1,1,0,0,80
130728,1,1,1,0,0,80
130729,1000,1,1,0,0,91
130730,1000,1,1,0,1,90
130731,1,1,1,0,0,83
130732,100,1,1,0,1,82
130733,5000,1,1,0,0,84
130734,15000,1,1,0,0,93
130735,200,1,1,0,0,90
130736,3000,1,1,0,0,85
130737,300,1,1,0,0,89
130738,10,1,1,0,0,87
130739,24,1,1,0,0,89
130740,24,1,1,0,0,83
130741,2000,1,1,0,0,96
130742,8,1,1,0,1,83
130743,1,1,1,0,0,82
130744,8,1,1,0,0,85
130745,250,1,1,0,1,90
130746,25,0,1,0,1,95
130747,1000,1,1,0,0,83
130748,250,1,1,0,0,84
130749,2000,1,1,0,0,93
130750,1000,1,1,0,0,90
130751,1000,1,1,0,0,81
130752,1000,1,1,0,0,85
130753,1000,1,1,0,0,94
130754,1000,1,1,0,0,86
130755,1000,1,1,0,1,84
130756,5,1,1,0,0,93
130757,1000,1,1,0,0,88
130758,1000,1,1,0,0,95
130759,1,1,1,0,0,82
130760,1,1,1,0,0,95
130761,100,1,1,0,0,92
130762,1,1,1,0,1,94
130763,200,1,1,0,0,81
130764,5000,1,1,0,0,83
130765,10,1,1,0,0,88
130766,5000,1,1,0,0,81
130767,25,1,1,0,0,90
130768,2,1,1,0,0,85
130769,2,1,1,0,1,83
130770,1,1,1,0,0,95
130771,0,1,1,0,0,80
130772,300,1,1,0,0,83
130773,250,1,1,0,0,85
130774,4,1,1,0,0,86
130775,1,1,1,0,0,96
130776,5,1,1,0,0,95
130777,5000,1,1,0,0,86
130778,5000,1,1,0,0,89
130779,5,1,1,0,0,81
130780,50,1,1,0,1,96
130781,1,1,1,0,1,83
130782,50,1,1,0,1,82
130783,6,1,1,0,0,86
130784,10,1,1,0,0,82
130785,5000,1,1,0,1,86
130786,100,1,1,0,0,85
130787,2400,1,1,0,0,94
130788,1,1,1,0,0,91
130789,1,1,1,0,0,91
130790,1,1,1,0,0,81
130791,1000,1,1,0,0,83
130792,1000,1,1,0,1,92
130793,1000,1,1,0,0,85
130794,1000,1,1,0,1,87
130795,35,1,1,0,1,94
130796,1,1,1,0,0,90
130797,3000,1,1,0,0,95
130798,2000,1,1,0,0,96
130799,50,1,1,0,0,87
130800,20000,1,1,0,1,83
130801,50,1,1,0,0,94
130802,4,1,1,0,0,96
130803,100,1,1,0,1,93
130804,5,1,1,0,0,93
130805,30,1,1,0,0,90
130806,3,1,1,0,0,83
130807,20,1,1,0,0,94
130808,100,1,1,0,0,86
130809,1,1,1,0,0,84
130810,100,1,1,0,0,84
130811,1000,1,1,0,0,84
130812,60000,1,1,0,1,93
130813,100,1,1,0,0,90
130814,200,1,1,0,0,88
130815,200,1,1,0,0,92
130816,80,1,1,0,0,95
130817,5,1,1,0,0,81
130818,1,1,1,0,0,83
130819,300,1,1,0,0,96
130820,30,1,1,0,1,84
130821,0,1,1,0,1,90
130822,20,1,1,0,0,93
130823,100,1,1,0,0,95
130824,10,1,1,0,0,83
130825,10000,1,1,0,0,90
130826,5,1,1,0,0,88
130827,5,1,1,0,0,96
130828,1200,1,1,0,0,80
130829,100,1,1,0,0,81
130830,2000,1,1,0,0,91
130831,4374,1,1,0,0,80
130832,1000,1,1,0,0,90
130833,10000,1,1,0,0,81
130834,100,1,1,0,1,85
130835,1,1,1,0,1,81
130836,2,1,1,0,0,86
130837,3000,1,1,0,0,89
130838,400,1,1,0,0,87
130839,0,1,1,0,0,82
130840,200000,1,1,0,1,89
130841,2000,1,1,0,0,96
130842,200,1,1,0,0,83
130843,50000,1,1,0,0,85
130844,5000,1,1,0,0,86
130845,10000,1,1,0,0,88
130846,20000,1,1,0,0,96
130847,100,1,1,0,0,82
130848,100,1,1,0,0,87
130849,500,1,1,0,0,94
130850,10000,1,1,0,1,86
130851,1000,1,1,0,0,81
130852,20000,1,1,0,0,86
130853,500,1,1,0,0,84
130854,30,1,1,0,1,92
130855,9000,1,1,0,0,82
130856,1000,1,1,0,0,92
130857,1,1,1,0,0,81
130858,2,1,1,0,1,92
130859,5000,1,1,0,0,95
130860,200,1,1,0,0,91
130861,4000,1,1,0,0,94
130862,300,1,1,0,0,89
130863,40,1,1,0,0,95
130864,10,1,1,0,0,91
130865,10000,1,1,0,1,91
130866,20000,1,1,0,0,95
130867,500,1,1,0,0,86
130868,1,1,1,0,1,93
130869,200,1,1,0,1,86
130870,50,1,1,0,0,94
130871,1000,1,1,0,0,94
130872,20000,1,1,0,1,85
130873,200,1,1,0,0,82
130874,1,1,1,0,1,80
130875,30,1,1,0,0,83
130876,60,1,1,0,0,88
130877,300,1,1,0,0,80
130878,80000,1,1,0,0,86
130879,500,1,1,0,0,83
130880,1000,1,1,0,0,84
130881,1000,1,1,0,0,94
130882,20000,1,1,0,0,86
130883,20000,1,1,0,0,89
130884,300,1,1,0,1,82
130885,20000,1,1,0,0,89
130886,1,1,1,0,0,82
130887,12,1,1,0,0,83
130888,500,1,1,0,0,81
130889,3000,1,1,0,0,92
130890,20000,1,1,0,1,88
130891,1000,1,1,0,0,89
130892,40,1,1,0,0,84
130893,80,1,1,0,0,95
130894,5,1,1,0,1,89
130895,75,1,1,0,1,95
130896,10,1,1,0,0,89
130897,3,1,1,0,0,82
130898,1000,1,1,0,0,80
130899,0,1,1,0,0,91
130900,10000,1,1,0,0,88
130901,100,1,1,0,1,93
130902,200,1,1,0,0,88
130903,20,1,1,0,0,90
130904,1000,1,1,0,0,80
130905,1500,1,1,0,0,84
130906,3000,1,1,0,0,90
130907,6000,1,1,0,0,83
130908,1000,1,1,0,0,90
130909,4,1,1,0,0,81
130910,100,1,1,0,0,85
130911,1000,1,1,0,0,96
130912,200,1,1,0,1,86
130913,1000,1,1,0,0,89
130914,10000,1,1,0,0,88
130915,6,1,1,0,0,94
130916,30000,1,1,0,1,91
130917,10000,1,1,0,0,81
130918,5000,1,1,0,0,94
130919,10600,1,1,0,0,81
130920,10000,1,1,0,0,87
130921,15000,1,1,0,1,91
130922,30000,1,1,0,0,94
130923,6,1,1,0,0,92
130924,50,1,1,0,0,80
130925,5000,1,1,0,0,82
130926,0,1,1,0,0,83
130927,1000,1,1,0,0,80
130928,2000,1,1,0,0,94
130929,10000,1,1,0,1,91
130930,5,1,1,0,0,86
130931,40000,1,1,0,1,95
130932,2000,1,1,0,0,96
130933,25000,1,1,0,1,89
130934,1,1,1,0,0,96
130935,4,1,1,0,0,80
130936,10000,1,1,0,0,96
130937,30000,1,1,0,0,94
130938,0,1,1,0,0,87
130939,120000,1,1,0,0,83
130940,300,1,1,0,0,88
130941,300,1,1,0,0,93
130942,100,1,1,0,0,96
130943,4000,1,1,0,0,86
130944,300,1,1,0,0,91
130945,6,1,1,0,0,87
130946,100,1,1,0,1,85
130947,2000,1,1,0,1,90
130948,5000,1,1,0,0,88
130949,200,1,1,0,0,84
130950,25,1,1,0,0,89
130951,8,1,1,0,0,85
130952,100,1,1,0,0,82
130953,1,1,1,0,0,84
130954,64,1,1,0,0,92
130955,100,1,1,0,0,96
130956,72,1,1,0,0,96
130957,12000,1,1,0,0,88
130958,5,1,1,0,0,89
130959,2500,1,1,0,0,95
130960,1,1,1,0,0,91
130961,500,1,1,0,0,95
130962,400,1,1,0,0,86
130963,5000,1,1,0,0,94
130964,1,1,1,0,0,95
130965,6,1,1,0,1,84
130966,10000,1,1,0,1,87
130967,100,1,1,0,1,91
130968,200,1,1,0,0,96
130969,1200,1,1,0,0,82
130970,200,1,1,0,0,88
130971,20000,1,1,0,0,86
130972,500,1,1,0,1,88
130973,1000,1,1,0,1,89
130974,100,1,1,0,1,89
130975,4000,1,1,0,0,82
130976,6000,1,1,0,0,87
130977,200,1,1,0,0,82
130978,100,1,1,0,0,89
130979,10,1,1,0,0,86
130980,25,1,1,0,1,90
130981,10,1,1,0,0,87
130982,100,1,1,0,0,93
130983,1,1,1,0,0,83
130984,1,1,1,0,1,92
130985,10000,1,1,0,0,88
130986,400,1,1,0,0,84
130987,2,1,1,0,0,91
130988,2000,1,1,0,0,93
130989,200,1,1,0,0,82
130990,10,1,1,0,0,88
130991,10,1,1,0,0,91
130992,500,1,1,0,0,82
130993,50000,1,1,0,0,96
130994,20000,1,1,0,1,85
130995,1,1,1,0,0,80
130996,1000,1,1,0,0,81
130997,1000,1,1,0,0,82
130998,30000,1,1,0,1,86
130999,200,1,1,0,0,83
131000,20000,1,1,0,0,88
131001,1000,1,1,0,0,90
131002,2000,1,1,0,0,90
131003,100,1,1,0,1,88
131004,2000,1,1,0,0,95
131005,30000,1,1,0,0,96
131006,5,1,1,0,0,94
131007,20000,1,1,0,1,84
131008,1,1,1,0,0,94
131009,700,1,1,0,0,95
131010,500,1,1,0,0,84
131011,2,1,1,0,0,86
131012,20000,1,1,0,0,91
